scenario,metric,year,value,low,high
S&TxV&T&T 18%,cancer_incidence_with_hiv,1971,8.800307750701904,0.0,19.14342184066772
S&TxV&T&T 18%,cancer_incidence_with_hiv,1972,10.56798267364502,0.0,25.43816385269165
S&TxV&T&T 18%,cancer_incidence_with_hiv,1973,26.77800750732422,8.760163307189941,42.534815502166744
S&TxV&T&T 18%,cancer_incidence_with_hiv,1974,22.581812381744385,8.859217214584351,45.68858556747436
S&TxV&T&T 18%,cancer_incidence_with_hiv,1975,23.72175121307373,6.553556728363037,56.49133849143976
S&TxV&T&T 18%,cancer_incidence_with_hiv,1976,29.043925523757935,8.561814451217652,51.16844325065611
S&TxV&T&T 18%,cancer_incidence_with_hiv,1977,32.706647872924805,25.02147626876831,41.46049809455871
S&TxV&T&T 18%,cancer_incidence_with_hiv,1978,27.530402183532715,22.35838885307312,35.708032989501945
S&TxV&T&T 18%,cancer_incidence_with_hiv,1979,47.152665853500366,15.150407838821412,69.03897347450257
S&TxV&T&T 18%,cancer_incidence_with_hiv,1980,24.95708394050598,12.875473690032958,62.695894145965575
S&TxV&T&T 18%,cancer_incidence_with_hiv,1981,25.858864307403564,11.573768711090088,47.95143232345581
S&TxV&T&T 18%,cancer_incidence_with_hiv,1982,28.36245036125183,16.59056601524353,36.96235246658325
S&TxV&T&T 18%,cancer_incidence_with_hiv,1983,31.562874794006348,19.501735115051268,42.10148944854736
S&TxV&T&T 18%,cancer_incidence_with_hiv,1984,37.47732496261597,20.731137990951538,48.099374675750724
S&TxV&T&T 18%,cancer_incidence_with_hiv,1985,32.7208731174469,26.329636907577516,49.59961485862732
S&TxV&T&T 18%,cancer_incidence_with_hiv,1986,20.401692867279053,11.390441131591796,34.07029309272765
S&TxV&T&T 18%,cancer_incidence_with_hiv,1987,31.449339389801025,23.35478639602661,41.72575602531433
S&TxV&T&T 18%,cancer_incidence_with_hiv,1988,30.31632161140442,19.59641752243042,62.37241320610046
S&TxV&T&T 18%,cancer_incidence_with_hiv,1989,29.12019670009613,10.989775705337525,54.53301634788513
S&TxV&T&T 18%,cancer_incidence_with_hiv,1990,24.706843376159668,19.10021302700043,42.09770574569702
S&TxV&T&T 18%,cancer_incidence_with_hiv,1991,28.900352239608765,14.78853623867035,35.746988272666925
S&TxV&T&T 18%,cancer_incidence_with_hiv,1992,28.296501636505127,18.334035992622375,36.14481785297394
S&TxV&T&T 18%,cancer_incidence_with_hiv,1993,29.202314376831055,17.910071158409117,37.854201674461365
S&TxV&T&T 18%,cancer_incidence_with_hiv,1994,22.418274879455566,17.695124650001524,37.08564558029175
S&TxV&T&T 18%,cancer_incidence_with_hiv,1995,32.80800998210907,21.404548382759096,62.449570655822754
S&TxV&T&T 18%,cancer_incidence_with_hiv,1996,37.78973364830017,30.061116886138915,49.94462747573852
S&TxV&T&T 18%,cancer_incidence_with_hiv,1997,34.94537627696991,26.753677868843077,64.49871873855591
S&TxV&T&T 18%,cancer_incidence_with_hiv,1998,34.798985958099365,11.93033287525177,57.13820867538452
S&TxV&T&T 18%,cancer_incidence_with_hiv,1999,28.862297534942627,14.119637179374696,40.73901076316833
S&TxV&T&T 18%,cancer_incidence_with_hiv,2000,29.514297008514404,19.748260307312012,39.1224987745285
S&TxV&T&T 18%,cancer_incidence_with_hiv,2001,26.525484204292297,5.525834393501282,45.294964003562924
S&TxV&T&T 18%,cancer_incidence_with_hiv,2002,25.269060254096985,21.22029674053192,36.46945829391479
S&TxV&T&T 18%,cancer_incidence_with_hiv,2003,23.96474301815033,10.796715641021729,35.057382297515865
S&TxV&T&T 18%,cancer_incidence_with_hiv,2004,24.19008219242096,13.051494097709655,35.77907018661499
S&TxV&T&T 18%,cancer_incidence_with_hiv,2005,27.463388204574585,15.33246977329254,39.2963445186615
S&TxV&T&T 18%,cancer_incidence_with_hiv,2006,29.529359579086304,19.726593232154848,38.703846454620354
S&TxV&T&T 18%,cancer_incidence_with_hiv,2007,27.546708822250366,14.573453354835511,38.885286235809325
S&TxV&T&T 18%,cancer_incidence_with_hiv,2008,29.24187159538269,17.530830025672913,50.71195306777954
S&TxV&T&T 18%,cancer_incidence_with_hiv,2009,31.300698041915894,15.464907312393189,42.07529301643371
S&TxV&T&T 18%,cancer_incidence_with_hiv,2010,29.193875551223755,23.29484634399414,48.06971402168274
S&TxV&T&T 18%,cancer_incidence_with_hiv,2011,39.2433842420578,28.733680772781373,48.716227436065665
S&TxV&T&T 18%,cancer_incidence_with_hiv,2012,43.12712550163269,35.35087268352508,61.62526378631592
S&TxV&T&T 18%,cancer_incidence_with_hiv,2013,45.38305854797363,36.63013055324554,82.20248041152952
S&TxV&T&T 18%,cancer_incidence_with_hiv,2014,56.774189949035645,50.303498125076295,85.72579083442687
S&TxV&T&T 18%,cancer_incidence_with_hiv,2015,63.568023443222046,49.85147142410278,85.29359884262085
S&TxV&T&T 18%,cancer_incidence_with_hiv,2016,72.31710577011108,56.253588104248045,84.87022628784179
S&TxV&T&T 18%,cancer_incidence_with_hiv,2017,76.2886323928833,59.35953245162964,104.58463954925531
S&TxV&T&T 18%,cancer_incidence_with_hiv,2018,86.93505620956421,67.97225294113159,113.28363666534423
S&TxV&T&T 18%,cancer_incidence_with_hiv,2019,110.72156715393066,56.42008981704712,123.7923147201538
S&TxV&T&T 18%,cancer_incidence_with_hiv,2020,120.1347770690918,94.20580215454102,202.2642498016357
S&TxV&T&T 18%,cancer_incidence_with_hiv,2021,129.13526725769043,80.82680501937867,185.71788215637207
S&TxV&T&T 18%,cancer_incidence_with_hiv,2022,141.27195167541504,99.43503227233887,165.19759101867675
S&TxV&T&T 18%,cancer_incidence_with_hiv,2023,161.15267658233643,103.24953689575196,190.7842777252197
S&TxV&T&T 18%,cancer_incidence_with_hiv,2024,150.33782863616943,118.98060235977172,189.7675453186035
S&TxV&T&T 18%,cancer_incidence_with_hiv,2025,201.66976737976074,123.95720062255859,221.39056816101075
S&TxV&T&T 18%,cancer_incidence_with_hiv,2026,181.97567176818848,140.46529064178466,275.38072834014895
S&TxV&T&T 18%,cancer_incidence_with_hiv,2027,202.2469310760498,148.6922887802124,240.4649673461914
S&TxV&T&T 18%,cancer_incidence_with_hiv,2028,189.92952919006348,123.35880002975463,254.02976989746094
S&TxV&T&T 18%,cancer_incidence_with_hiv,2029,181.68520832061768,158.1998035430908,269.7706497192383
S&TxV&T&T 18%,cancer_incidence_with_hiv,2030,190.07327461242676,134.28026866912842,268.76781311035154
S&TxV&T&T 18%,cancer_incidence_with_hiv,2031,188.17206192016602,156.6010601043701,224.49080543518065
S&TxV&T&T 18%,cancer_incidence_with_hiv,2032,189.03847122192383,146.73656883239747,214.24336242675778
S&TxV&T&T 18%,cancer_incidence_with_hiv,2033,184.8748722076416,137.968577003479,216.69317722320554
S&TxV&T&T 18%,cancer_incidence_with_hiv,2034,183.51327800750732,136.028870677948,207.8066650390625
S&TxV&T&T 18%,cancer_incidence_with_hiv,2035,182.07773685455322,133.68228168487548,225.0058349609375
S&TxV&T&T 18%,cancer_incidence_with_hiv,2036,166.43547439575195,114.20366058349609,205.62143363952637
S&TxV&T&T 18%,cancer_incidence_with_hiv,2037,155.33276748657227,117.58836479187012,195.78919639587403
S&TxV&T&T 18%,cancer_incidence_with_hiv,2038,162.0227632522583,145.56534690856932,203.60400199890137
S&TxV&T&T 18%,cancer_incidence_with_hiv,2039,155.17700004577637,123.53868503570557,200.19697456359862
S&TxV&T&T 18%,cancer_incidence_with_hiv,2040,152.53496742248535,122.67133741378784,180.69666137695313
S&TxV&T&T 18%,cancer_incidence_with_hiv,2041,142.11232948303223,101.84576902389526,159.81490669250488
S&TxV&T&T 18%,cancer_incidence_with_hiv,2042,136.7091932296753,112.42823333740235,150.8376823425293
S&TxV&T&T 18%,cancer_incidence_with_hiv,2043,124.23080062866211,100.14488935470581,146.27029771804808
S&TxV&T&T 18%,cancer_incidence_with_hiv,2044,124.78816843032837,112.15622425079346,161.99487476348875
S&TxV&T&T 18%,cancer_incidence_with_hiv,2045,107.63826274871826,87.22619390487671,131.8494445800781
S&TxV&T&T 18%,cancer_incidence_with_hiv,2046,119.76568508148193,98.932483959198,139.1223669052124
S&TxV&T&T 18%,cancer_incidence_with_hiv,2047,115.43904399871826,101.00998630523682,129.72457046508788
S&TxV&T&T 18%,cancer_incidence_with_hiv,2048,91.60310363769531,74.12418146133423,117.52407493591308
S&TxV&T&T 18%,cancer_incidence_with_hiv,2049,98.524338722229,76.66149232387542,107.30914840698242
S&TxV&T&T 18%,cancer_incidence_with_hiv,2050,98.87958002090454,71.58994560241699,118.3885051727295
S&TxV&T&T 18%,cancer_incidence_with_hiv,2051,74.81310796737671,34.910333251953126,91.44029865264892
S&TxV&T&T 18%,cancer_incidence_with_hiv,2052,59.798240423202515,47.63917560577393,94.37091522216797
S&TxV&T&T 18%,cancer_incidence_with_hiv,2053,73.68399620056152,65.44402017593384,103.05674610137939
S&TxV&T&T 18%,cancer_incidence_with_hiv,2054,64.90879535675049,47.812768888473514,78.47633295059204
S&TxV&T&T 18%,cancer_incidence_with_hiv,2055,60.62576746940613,46.33600692749023,82.3610104560852
S&TxV&T&T 18%,cancer_incidence_with_hiv,2056,56.19905734062195,41.18546626567841,86.70428357124328
S&TxV&T&T 18%,cancer_incidence_with_hiv,2057,48.14940357208252,36.19070692062378,55.44348702430725
S&TxV&T&T 18%,cancer_incidence_with_hiv,2058,57.43803286552429,31.033036375045775,70.27406039237975
S&TxV&T&T 18%,cancer_incidence_with_hiv,2059,40.47117376327515,32.06408576965332,61.05811314582824
S&TxV&T&T 18%,cancer_incidence_with_hiv,2060,50.14169359207153,43.86885211467743,73.96373023986817
S&TxV&T&T 18%,cancer_incidence_with_hiv,2061,34.53713548183441,20.8392254114151,48.72360961437225
S&TxV&T&T 18%,cancer_incidence_with_hiv,2062,45.539222955703735,22.52968831062317,60.824925899505615
S&TxV&T&T 18%,cancer_incidence_with_hiv,2063,33.372915267944336,22.026961898803712,66.08372774124146
S&TxV&T&T 18%,cancer_incidence_with_hiv,2064,28.69447886943817,14.201357078552245,52.85809192657471
S&TxV&T&T 18%,cancer_incidence_with_hiv,2065,33.93050003051758,23.516791653633117,52.99867391586304
S&TxV&T&T 18%,cancer_incidence_with_hiv,2066,28.818602204322815,18.827823066711424,44.84077682495117
S&TxV&T&T 18%,cancer_incidence_with_hiv,2067,21.77932608127594,14.478711557388305,55.355600118637085
S&TxV&T&T 18%,cancer_incidence_with_hiv,2068,31.369090676307678,20.804984402656554,65.77037262916565
S&TxV&T&T 18%,cancer_incidence_with_hiv,2069,22.234617233276367,11.120907807350159,44.38934853076933
S&TxV&T&T 18%,cancer_incidence_with_hiv,2070,22.632779955863953,10.514311027526855,35.2918398618698
S&TxV&T&T 18%,cancer_incidence_with_hiv,2071,18.81390404701233,12.732210779190064,32.312787556648246
S&TxV&T&T 18%,cancer_incidence_with_hiv,2072,22.946206092834473,6.887341809272766,37.06668434143066
S&TxV&T&T 18%,cancer_incidence_with_hiv,2073,24.878472566604614,20.512786626815796,36.06458852291106
S&TxV&T&T 18%,cancer_incidence_with_hiv,2074,18.878786325454712,13.465293312072754,35.624668240547166
S&TxV&T&T 18%,cancer_incidence_with_hiv,2075,23.853816866874695,13.32290165424347,27.917446899414063
S&TxV&T&T 18%,cancer_incidence_with_hiv,2076,13.707425117492676,6.156338763237,39.13778007030486
S&TxV&T&T 18%,cancer_incidence_with_hiv,2077,15.706205010414124,3.797436237335205,26.975073170661915
S&TxV&T&T 18%,cancer_incidence_with_hiv,2078,19.290390968322754,6.076861190795898,26.182416844367975
S&TxV&T&T 18%,cancer_incidence_with_hiv,2079,14.755909442901611,8.420635557174682,47.711715841293326
S&TxV&T&T 18%,cancer_incidence_with_hiv,2080,23.108015537261963,3.611361598968506,34.47022686004639
S&TxV&T&T 18%,cancer_incidence_with_hiv,2081,11.56947112083435,5.7986349105834964,23.612062835693347
S&TxV&T&T 18%,cancer_incidence_with_hiv,2082,15.200782299041748,8.880095505714417,30.819756102561936
S&TxV&T&T 18%,cancer_incidence_with_hiv,2083,11.114039897918701,5.813774657249451,27.338993120193468
S&TxV&T&T 18%,cancer_incidence_with_hiv,2084,14.959476351737976,9.89826192855835,35.27606492042541
S&TxV&T&T 18%,cancer_incidence_with_hiv,2085,10.488855242729187,3.02246675491333,33.67856278419494
S&TxV&T&T 18%,cancer_incidence_with_hiv,2086,15.945134282112122,6.407918810844421,28.796689510345455
S&TxV&T&T 18%,cancer_incidence_with_hiv,2087,18.37986421585083,2.873838686943054,28.552850151062003
S&TxV&T&T 18%,cancer_incidence_with_hiv,2088,16.02701246738434,6.190414190292358,48.107573604583735
S&TxV&T&T 18%,cancer_incidence_with_hiv,2089,16.969345808029175,6.104347896575928,27.62451829910278
S&TxV&T&T 18%,cancer_incidence_with_hiv,2090,22.889536380767822,8.832909178733825,37.31096563339233
S&TxV&T&T 18%,cancer_incidence_with_hiv,2091,16.13140118122101,2.8130272150039675,28.118015527725216
S&TxV&T&T 18%,cancer_incidence_with_hiv,2092,16.425348162651062,2.7605666399002073,25.441517853736865
S&TxV&T&T 18%,cancer_incidence_with_hiv,2093,13.409792304039001,7.920443916320801,39.58510527610779
S&TxV&T&T 18%,cancer_incidence_with_hiv,2094,13.478516101837158,7.6296302318573,28.192970132827753
S&TxV&T&T 18%,cancer_incidence_with_hiv,2095,16.0259450674057,3.009479546546936,29.961111783981323
S&TxV&T&T 18%,cancer_incidence_with_hiv,2096,17.730870008468628,5.282930374145508,32.87425513267517
S&TxV&T&T 18%,cancer_incidence_with_hiv,2097,14.626199960708618,2.9140909194946287,41.3013714313507
S&TxV&T&T 18%,cancer_incidence_with_hiv,2098,16.66592788696289,2.596203660964966,38.832604837417605
S&TxV&T&T 18%,cancer_incidence_with_hiv,2099,14.493404746055603,5.574321842193603,34.016072511672974
S&TxV&T&T 18%,cancer_incidence_with_hiv,2100,16.24405813217163,0.0,51.01120300292968
S&TxV&T&T 35%,asr_cancer_incidence,1960,0.0,0.0,0.0
S&TxV&T&T 35%,asr_cancer_incidence,1961,0.0,0.0,0.0
S&TxV&T&T 35%,asr_cancer_incidence,1962,0.0,0.0,0.0
S&TxV&T&T 35%,asr_cancer_incidence,1963,0.0,0.0,0.023195331045526194
S&TxV&T&T 35%,asr_cancer_incidence,1964,0.0,0.0,0.0
S&TxV&T&T 35%,asr_cancer_incidence,1965,0.2338318325813405,0.0,0.5091670184250552
S&TxV&T&T 35%,asr_cancer_incidence,1966,0.7306946526106648,0.47372164728640676,1.2184957674253096
S&TxV&T&T 35%,asr_cancer_incidence,1967,1.1232419358967198,0.7149817345733079,2.0683871268940073
S&TxV&T&T 35%,asr_cancer_incidence,1968,2.1525929162436386,1.289871926609649,3.298945541327495
S&TxV&T&T 35%,asr_cancer_incidence,1969,4.078281336771635,2.816777396601299,4.59967086987856
S&TxV&T&T 35%,asr_cancer_incidence,1970,5.715433828976223,4.43014513138871,7.318852992071385
S&TxV&T&T 35%,asr_cancer_incidence,1971,6.073784435922109,4.286401138347611,8.924442387308835
S&TxV&T&T 35%,asr_cancer_incidence,1972,8.257885452915346,6.480499067252655,11.98063438730082
S&TxV&T&T 35%,asr_cancer_incidence,1973,11.89043478471929,9.80413060688559,14.245139910719912
S&TxV&T&T 35%,asr_cancer_incidence,1974,14.903422778839769,13.356631317052635,16.10025960637359
S&TxV&T&T 35%,asr_cancer_incidence,1975,15.263155947937781,13.835671400348184,17.32731951025226
S&TxV&T&T 35%,asr_cancer_incidence,1976,19.348036955945787,16.435906417457907,23.51194864980593
S&TxV&T&T 35%,asr_cancer_incidence,1977,21.69364875678079,18.607804014382825,23.22329740020213
S&TxV&T&T 35%,asr_cancer_incidence,1978,22.18919476264181,17.930744759646906,27.210467709740424
S&TxV&T&T 35%,asr_cancer_incidence,1979,24.688403409418868,22.50869802492112,25.59284806708295
S&TxV&T&T 35%,asr_cancer_incidence,1980,23.729230022087215,20.978410483106128,30.832077313267906
S&TxV&T&T 35%,asr_cancer_incidence,1981,24.970675973637906,22.92060582767918,31.923620451318335
S&TxV&T&T 35%,asr_cancer_incidence,1982,26.93141980279527,25.67506944010651,32.53674954870994
S&TxV&T&T 35%,asr_cancer_incidence,1983,27.15379459059399,25.880890127248882,34.52773079755228
S&TxV&T&T 35%,asr_cancer_incidence,1984,27.41657921323153,23.328163800776057,30.922422108912613
S&TxV&T&T 35%,asr_cancer_incidence,1985,29.22846130538977,24.307678459507773,33.9522524647885
S&TxV&T&T 35%,asr_cancer_incidence,1986,30.913028533272687,23.755121162277703,33.60248552838288
S&TxV&T&T 35%,asr_cancer_incidence,1987,28.763956354774685,24.961756172724535,34.42117140684705
S&TxV&T&T 35%,asr_cancer_incidence,1988,29.456256310955403,27.175804883350395,35.20600221593347
S&TxV&T&T 35%,asr_cancer_incidence,1989,29.790909869170243,27.454989327750187,34.31730020752778
S&TxV&T&T 35%,asr_cancer_incidence,1990,26.36283134448866,25.741327504700088,32.780953883744615
S&TxV&T&T 35%,asr_cancer_incidence,1991,28.800698889936232,26.189889214780905,33.942961327641264
S&TxV&T&T 35%,asr_cancer_incidence,1992,29.40148388872906,26.40122295076381,32.871788833659345
S&TxV&T&T 35%,asr_cancer_incidence,1993,28.187478228363013,24.398821730434243,29.952360397402405
S&TxV&T&T 35%,asr_cancer_incidence,1994,25.748581911686117,21.96731597515408,31.56623792984368
S&TxV&T&T 35%,asr_cancer_incidence,1995,34.508568342010754,31.31820532906661,43.30854912315786
S&TxV&T&T 35%,asr_cancer_incidence,1996,36.64717238954669,33.29224969346513,42.145442370738735
S&TxV&T&T 35%,asr_cancer_incidence,1997,29.43377667374415,25.71764626788874,33.458094175976
S&TxV&T&T 35%,asr_cancer_incidence,1998,26.59518814690498,22.53419572523153,31.2832030288413
S&TxV&T&T 35%,asr_cancer_incidence,1999,23.65567162992977,18.382552696527995,24.995633725673834
S&TxV&T&T 35%,asr_cancer_incidence,2000,20.317233307721963,17.809685960548023,23.64393968677368
S&TxV&T&T 35%,asr_cancer_incidence,2001,22.262235047741918,15.521119262105364,23.734005830127295
S&TxV&T&T 35%,asr_cancer_incidence,2002,18.19264324509997,14.150611843285594,22.065148879318407
S&TxV&T&T 35%,asr_cancer_incidence,2003,17.425675643183347,13.665695307772216,22.364158133878433
S&TxV&T&T 35%,asr_cancer_incidence,2004,17.58419541210143,14.706386787333564,19.596981087691802
S&TxV&T&T 35%,asr_cancer_incidence,2005,18.40345051341992,15.466036376821686,21.27963301115274
S&TxV&T&T 35%,asr_cancer_incidence,2006,18.116692223532564,15.568545877497348,21.180364367193487
S&TxV&T&T 35%,asr_cancer_incidence,2007,18.09247743637718,15.42862266973618,21.432528066149523
S&TxV&T&T 35%,asr_cancer_incidence,2008,17.96735359639929,13.624361418540875,21.025535764266763
S&TxV&T&T 35%,asr_cancer_incidence,2009,18.54734396119403,15.278989904700962,20.0719940760018
S&TxV&T&T 35%,asr_cancer_incidence,2010,19.512980963057437,15.088530738205247,23.8079412368729
S&TxV&T&T 35%,asr_cancer_incidence,2011,20.489868646128134,17.467131952099123,21.77275893671757
S&TxV&T&T 35%,asr_cancer_incidence,2012,19.782961499242937,17.667613658759286,23.19972273799536
S&TxV&T&T 35%,asr_cancer_incidence,2013,21.392689567036,16.910874893250373,23.419104359503503
S&TxV&T&T 35%,asr_cancer_incidence,2014,22.008421163205153,19.828574729583643,23.398043300830576
S&TxV&T&T 35%,asr_cancer_incidence,2015,22.695601360893335,17.656388573997017,26.516187337028537
S&TxV&T&T 35%,asr_cancer_incidence,2016,21.886433763611162,20.638404590675854,25.42605101587819
S&TxV&T&T 35%,asr_cancer_incidence,2017,24.406155952495297,20.752605598850064,26.690436117455548
S&TxV&T&T 35%,asr_cancer_incidence,2018,23.18006248936372,21.636662284717893,29.885239911361833
S&TxV&T&T 35%,asr_cancer_incidence,2019,26.330384692655613,22.305769069418712,29.92373564700622
S&TxV&T&T 35%,asr_cancer_incidence,2020,27.877021151959536,22.993489427909612,29.335571708440625
S&TxV&T&T 35%,asr_cancer_incidence,2021,27.817398617654547,23.172013500266843,29.951647708732015
S&TxV&T&T 35%,asr_cancer_incidence,2022,26.889590181135112,22.78538270871691,31.136724061548737
S&TxV&T&T 35%,asr_cancer_incidence,2023,27.634023584531583,23.574207684678782,31.90456429552316
S&TxV&T&T 35%,asr_cancer_incidence,2024,28.361065939790503,25.514151131934582,33.18843357819825
S&TxV&T&T 35%,asr_cancer_incidence,2025,29.567617452814346,26.85585419772989,33.74794023138309
S&TxV&T&T 35%,asr_cancer_incidence,2026,30.877537965077405,26.03166715353303,34.34473414531133
S&TxV&T&T 35%,asr_cancer_incidence,2027,32.58595584732229,27.684766078136217,38.08161792854215
S&TxV&T&T 35%,asr_cancer_incidence,2028,30.937241110150985,27.625176736913996,34.37374368564159
S&TxV&T&T 35%,asr_cancer_incidence,2029,32.67834515868202,27.29262421328416,37.328645856324634
S&TxV&T&T 35%,asr_cancer_incidence,2030,31.053498344673244,29.15285929117495,37.26289580830804
S&TxV&T&T 35%,asr_cancer_incidence,2031,32.309349282140786,29.73454441017235,37.433470115664534
S&TxV&T&T 35%,asr_cancer_incidence,2032,33.18682975881984,28.071083069188774,38.04837718895274
S&TxV&T&T 35%,asr_cancer_incidence,2033,32.128973585808424,27.579181460704845,37.50127700136037
S&TxV&T&T 35%,asr_cancer_incidence,2034,31.694164345180663,29.02968776394219,36.36188678503477
S&TxV&T&T 35%,asr_cancer_incidence,2035,29.539276062500804,27.141854575155868,35.192345900578665
S&TxV&T&T 35%,asr_cancer_incidence,2036,29.8986838950656,27.236309321922192,33.984055089709244
S&TxV&T&T 35%,asr_cancer_incidence,2037,30.154860515532697,25.988570895028825,34.97014747435897
S&TxV&T&T 35%,asr_cancer_incidence,2038,27.954773384893937,25.179136344000526,34.27980100998887
S&TxV&T&T 35%,asr_cancer_incidence,2039,26.77622404183328,25.10833048158728,32.287561384564235
S&TxV&T&T 35%,asr_cancer_incidence,2040,27.080760581435165,23.351285388929444,31.53301964097279
S&TxV&T&T 35%,asr_cancer_incidence,2041,25.248053344138743,22.811225149221805,29.052175194368242
S&TxV&T&T 35%,asr_cancer_incidence,2042,24.960108108774214,22.074947584036167,26.716558025497516
S&TxV&T&T 35%,asr_cancer_incidence,2043,23.651114656349684,20.44953236939632,26.62291437856778
S&TxV&T&T 35%,asr_cancer_incidence,2044,22.117437200358694,18.948980045981475,25.495972037099975
S&TxV&T&T 35%,asr_cancer_incidence,2045,20.67091562416133,18.47707913692354,24.786942706172383
S&TxV&T&T 35%,asr_cancer_incidence,2046,19.836576152446355,17.786098916302283,23.793667295127218
S&TxV&T&T 35%,asr_cancer_incidence,2047,17.88896936923154,16.11759885914645,23.458696299693617
S&TxV&T&T 35%,asr_cancer_incidence,2048,16.99525353051962,15.19458558899373,20.886476654044312
S&TxV&T&T 35%,asr_cancer_incidence,2049,15.934221077618965,14.781112787655259,19.313002317260214
S&TxV&T&T 35%,asr_cancer_incidence,2050,14.975089737856209,13.311102125236177,19.002979130091774
S&TxV&T&T 35%,asr_cancer_incidence,2051,14.22631949345116,11.926363812333587,18.00226498471271
S&TxV&T&T 35%,asr_cancer_incidence,2052,13.192477818774922,11.02168950470794,17.031333043435918
S&TxV&T&T 35%,asr_cancer_incidence,2053,13.007926853852645,10.663282345506975,15.563396747632025
S&TxV&T&T 35%,asr_cancer_incidence,2054,11.852848190021232,10.145614046599306,14.15860577322747
S&TxV&T&T 35%,asr_cancer_incidence,2055,10.694240141592385,9.64349604009563,13.90948877288179
S&TxV&T&T 35%,asr_cancer_incidence,2056,10.078716430201037,8.44046037121114,13.210055762062831
S&TxV&T&T 35%,asr_cancer_incidence,2057,8.908212597678673,7.657160606957533,12.159368846425055
S&TxV&T&T 35%,asr_cancer_incidence,2058,8.819445759515304,7.206726305999992,11.948084851863019
S&TxV&T&T 35%,asr_cancer_incidence,2059,8.744529947828434,7.231963886185707,10.990035479689737
S&TxV&T&T 35%,asr_cancer_incidence,2060,7.883264708745102,6.867667595736715,10.511898977981904
S&TxV&T&T 35%,asr_cancer_incidence,2061,7.274030408991768,6.173202451142842,9.668130543906212
S&TxV&T&T 35%,asr_cancer_incidence,2062,7.062873565628413,5.437798957942802,10.023837851772257
S&TxV&T&T 35%,asr_cancer_incidence,2063,6.298783746187003,5.288061793829039,9.698299517241615
S&TxV&T&T 35%,asr_cancer_incidence,2064,6.4147383532775795,4.858693683805534,8.550046952927481
S&TxV&T&T 35%,asr_cancer_incidence,2065,5.506704286756012,4.473124775289148,8.211727996088966
S&TxV&T&T 35%,asr_cancer_incidence,2066,5.591648557606252,4.202001742264818,9.252787260911916
S&TxV&T&T 35%,asr_cancer_incidence,2067,5.446543198156888,4.391270207887159,8.004875284043687
S&TxV&T&T 35%,asr_cancer_incidence,2068,5.057133428115993,3.616596723856487,7.88242186588785
S&TxV&T&T 35%,asr_cancer_incidence,2069,4.8212924712663074,3.8743287409347547,8.133338505081516
S&TxV&T&T 35%,asr_cancer_incidence,2070,4.5583202465784005,3.1624268013724217,7.116897169194812
S&TxV&T&T 35%,asr_cancer_incidence,2071,4.5624933479539145,3.4493366035828443,7.616447966594045
S&TxV&T&T 35%,asr_cancer_incidence,2072,4.208079649503307,2.986069780065302,7.780210162540506
S&TxV&T&T 35%,asr_cancer_incidence,2073,4.452632361636167,3.0198173071768846,7.127763680462394
S&TxV&T&T 35%,asr_cancer_incidence,2074,4.3925355602884935,2.4421039623439467,6.991784803572519
S&TxV&T&T 35%,asr_cancer_incidence,2075,4.0324446017812345,2.719732093416889,7.206099112993917
S&TxV&T&T 35%,asr_cancer_incidence,2076,3.952829518726385,2.358225384744716,7.744400374876979
S&TxV&T&T 35%,asr_cancer_incidence,2077,3.9311913498166433,2.371977265912708,7.256658834958115
S&TxV&T&T 35%,asr_cancer_incidence,2078,3.675589719705033,2.1180936892699247,6.850207002780697
S&TxV&T&T 35%,asr_cancer_incidence,2079,4.036786702195881,2.4263580928345987,7.390351802574829
S&TxV&T&T 35%,asr_cancer_incidence,2080,4.028497790349753,1.6353647657796744,7.206456263452811
S&TxV&T&T 35%,asr_cancer_incidence,2081,3.830836133785725,2.0317968698171636,7.633607271639441
S&TxV&T&T 35%,asr_cancer_incidence,2082,4.1516961310616125,1.98650660185363,7.215186566803809
S&TxV&T&T 35%,asr_cancer_incidence,2083,3.5428702088496777,1.6977451750767036,6.726548096499307
S&TxV&T&T 35%,asr_cancer_incidence,2084,3.961187819821572,1.6198497232903055,6.476566739236835
S&TxV&T&T 35%,asr_cancer_incidence,2085,3.8742400648316004,1.9336988610786234,7.566580075227845
S&TxV&T&T 35%,asr_cancer_incidence,2086,3.945533967004125,1.8501607274990686,6.8238384024709715
S&TxV&T&T 35%,asr_cancer_incidence,2087,3.6441912861601335,1.8461286830399808,7.222735676982266
S&TxV&T&T 35%,asr_cancer_incidence,2088,3.912439968374207,1.5805921649333448,7.102855986679381
S&TxV&T&T 35%,asr_cancer_incidence,2089,3.7148264970204194,1.5873098365509297,6.9083596949784205
S&TxV&T&T 35%,asr_cancer_incidence,2090,3.7652094811297916,1.6992194427366394,7.23297653854081
S&TxV&T&T 35%,asr_cancer_incidence,2091,3.6722603917982872,1.6195139087735488,7.256129395135035
S&TxV&T&T 35%,asr_cancer_incidence,2092,3.7389815067171828,1.6610964530392696,7.35462186988215
S&TxV&T&T 35%,asr_cancer_incidence,2093,3.896081016363635,1.4744514892077099,7.251845656475599
S&TxV&T&T 35%,asr_cancer_incidence,2094,3.793312722868175,1.3896498596905982,7.289412412961551
S&TxV&T&T 35%,asr_cancer_incidence,2095,3.6495698303432604,1.5322939847683736,7.683124504259407
S&TxV&T&T 35%,asr_cancer_incidence,2096,3.6910183267307506,1.4381684527256182,7.438297040851158
